Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2015,H0480,MA-PD,Demo,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",Meridian Complete,"Caidan Enterprises, Inc.",,,,,,,,,,,,,,,,,,
2015,H0490,MA-PD,Local CCP,"MOLINA HEALTHCARE OF OHIO, INC.",Molina Healthcare of Ohio,"Molina Healthcare, Inc.,",,,,,,,,,,,,,99,0.12,0.89,0.66,0.67,0.7
2015,H0502,MA-PD,1876 Cost,THE CONTRA COSTA HEALTH PLAN,Contra Costa Health Plan,Contra Costa Health Services,,,,,,,,,,,,,,,,,,
2015,H0504,MA-PD,Local CCP,CALIFORNIA PHYSICIANS' SERVICE,Blue Shield of California,California Physicians' Service,,,1.2,0.67,,0.17,,0.05,,,0.87,0.91,99,0.11,0.87,0.78,0.79,0.75
2015,H0523,MA-PD,Local CCP,AETNA HEALTH OF CALIFORNIA INC.,Aetna Medicare,Aetna Inc.,,,1.6,,,0.18,,0.22,,,0.84,0.91,99,0.12,0.87,0.74,0.77,0.73
2015,H0524,MA-PD,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,0.4,0.93,,0.08,,0.01,,,0.91,0.93,100,0.06,0.89,0.83,0.84,0.81
2015,H0543,MA-PD,Local CCP,"UHC OF CALIFORNIA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,2.7,0.9,,0.2,,0.06,,,0.84,0.91,98,0.13,0.87,0.77,0.79,0.75
2015,H0544,MA-PD,Local CCP,CAREMORE HEALTH PLAN,CareMore Health Plan,"WellPoint, Inc.",,,0.4,,,0.12,,0.07,,,0.89,0.92,99,0.08,0.89,0.75,0.77,0.72
2015,H0545,MA-PD,Local CCP,"INTER VALLEY HEALTH PLAN, INC.",Inter Valley Health Plan,InterValley Health Plan,,,0.5,,,0.05,,0.07,,,0.88,0.92,99,0.12,0.85,0.77,0.78,0.75
2015,H0562,MA-PD,Local CCP,"HEALTH NET OF CALIFORNIA,INC.",Health Net of California,"Health Net, Inc.",,,2.6,0.58,,0.2,,0.08,,,0.86,0.91,99,0.11,0.89,0.76,0.78,0.75
2015,H0564,MA-PD,Local CCP,BLUE CROSS OF CALIFORNIA,Anthem Blue Cross,"WellPoint, Inc.",,,0,,,0.33,,0.1,,,0.83,0.87,97,0.1,0.87,0.74,0.76,0.73
2015,H0571,MA-PD,Local CCP,CHINESE COMMUNITY HEALTH PLAN,Chinese Community Health Plan,Chinese Hospital Association,,,0,,,0.04,,0.05,,,0.84,0.83,94,0.07,0.9,0.87,0.86,0.82
2015,H0602,MA-PD,1876 Cost,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION,Rocky Mountain Health Plans,"Rocky Mountain HMO, Inc.",,,0,,,0.09,,0.05,,,0.81,0.91,98,0.16,0.85,0.79,0.82,0.77
2015,H0609,MA-PD,Local CCP,"PACIFICARE OF COLORADO, INC",UnitedHealthcare,"UnitedHealth Group, Inc.",,,2.2,0.86,,0.12,,0.04,,,0.84,0.91,98,0.14,0.88,0.77,0.79,0.75
2015,H0620,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,4.3,,,0.07,,0.02,,,,,95,0.1,0.76,0.8,0.84,0.78
2015,H0621,MA-PD,Local CCP,COLORADO ACCESS,Colorado Access Advantage,Colorado Access,,,15,,,0.28,,0.06,,,0.81,0.86,96,0.15,0.91,0.73,0.73,0.75
2015,H0624,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,20.5,,,0.06,,0.1,,,0.87,0.9,98,0.22,0.86,0.7,0.78,0.75
2015,H0630,MA-PD,Local CCP,KAISER FOUNDATION HP OF CO,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,0.4,,,0.14,,0.02,,,0.92,0.95,100,0.07,0.89,0.79,0.82,0.8
2015,H0657,MA-PD,1876 Cost,COLORADO CHOICE HEALTH PLANS,Colorado Choice Health Plans,Colorado Choice Health Plans,,,,,,,,,,,,,,,,,,
2015,H0710,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,10.9,,,0.24,,0.03,,,,,99,0.11,0.75,0.84,0.83,0.81
2015,H0712,MA-PD,Local CCP,"WELLCARE OF CONNECTICUT, INC.",WellCare,"WellCare Health Plans, Inc.",,,8.3,0.6,,0.3,,0.11,,,0.84,0.88,99,0.07,0.89,0.71,0.74,0.69
2015,H0755,MA-PD,Local CCP,"OXFORD HEALTH PLANS (CT), INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3.6,0.8,,0.35,,0.23,,,0.83,0.92,98,0.1,0.84,0.77,0.82,0.76
2015,H0773,MA-PD,Demo,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Connect,Health Alliance Medical Plans,,,,,,,,,,,,,,,,,,
2015,H0811,MA-PD,Demo,"GUILDNET, INC.",GuildNet Gold Plus FIDA,Lighthouse Guild International,,,,,,,,,,,,,,,,,,
2015,H0838,MA-PD,Local CCP,"UNIVERSAL CARE, INC.",Brand New Day,"Universal Care, Inc",,,0,,,0.29,,0.13,,,0.84,0.9,99,0.15,0.9,0.7,0.69,0.74
2015,H0840,MA-PD,Local CCP,"FAMILYCARE HEALTH PLANS, INC.","FamilyCare Health Plans, Inc.",FamilyCare Incorporated,,,,,,,,,,,,,,,,,,
2015,H0879,MA-PD,Local CCP,CRESTPOINT HEALTH INSURANCE COMPANY,CrestPoint Health Insurance Company,Mountain States Health Alliance,,,,,,0.07,,,,,,,97,0.06,0.8,0.78,0.72,0.71
2015,H0901,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,,,,,,,,,,,,,99,0.06,0.92,0.63,0.64,0.62
2015,H0908,MA-PD,Local CCP,"BUCKEYE COMMUNITY HEALTH PLAN, INC.",Buckeye Health Plan,Centene Corporation,,,36.7,,,0.36,,0.14,,,0.83,0.89,99,0.15,0.88,0.6,0.62,0.57
2015,H0913,MA-PD,Local CCP,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC.",WellCare,"WellCare Health Plans, Inc.",,,,,,0.44,,0.28,,,0.81,0.84,99,0.06,0.91,0.61,0.69,0.54
2015,H0927,MA-PD,Demo,HEALTH CARE SERVICE CORPORATION,Blue Cross Community MMAI,Health Care Service Corporation,,,,,,,,,,,,,,,,,,
2015,H1013,MA-PD,Local CCP,"COVENTRY HEALTH PLAN OF FLORIDA, INC.",Coventry Health Care,Aetna Inc.,,,,,,0.14,,0.13,,,0.85,0.9,99,0.1,0.88,0.78,0.77,0.71
2015,H1016,MA-PD,Local CCP,"AVMED, INC.",AvMed Medicare,"AvMed, Inc.",,,1,,,0.08,,0.06,,,0.9,0.91,99,0.12,0.87,0.78,0.81,0.71
2015,H1019,MA-PD,Local CCP,"CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.",Humana Inc.,,,0.7,0.92,,0.22,,0.13,,,0.88,0.91,98,0.04,0.91,0.83,0.83,0.77
2015,H1026,MA-PD,Local CCP,"HEALTH OPTIONS, INC.",Florida Blue HMO,Guidewell Mutual Holding Corporation,,,12.2,0.75,,0.62,,0.1,,,0.88,0.93,99,0.12,0.85,0.79,0.82,0.75
2015,H1032,MA-PD,Local CCP,"WELLCARE OF FLORIDA, INC.",WellCare,"WellCare Health Plans, Inc.",,,,0.82,,0.3,,0.16,,,0.84,0.9,99,0.08,0.87,0.76,0.77,0.72
2015,H1035,MA-PD,Local CCP,"FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.",Guidewell Mutual Holding Corporation,,,0,,,0.09,,0.04,,,0.92,0.94,99,0.13,0.89,0.82,0.81,0.76
2015,H1036,MA-PD,Local CCP,"HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.",Humana Inc.,,,1.5,0.88,,0.19,,0.07,,,0.86,0.91,98,0.04,0.9,0.78,0.8,0.73
2015,H1045,MA-PD,Local CCP,PREFERRED CARE PARTNERS INC.,"Preferred Care Partners, Inc.","UnitedHealth Group, Inc.",,,0,0.75,,0.33,,0.12,,,0.89,0.92,99,0.13,0.88,0.82,0.83,0.73
2015,H1080,MA-PD,Local CCP,"UNITEDHEALTHCARE OF FLORIDA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,1.3,,,0.31,,0.38,,,0.81,0.89,98,0.13,0.82,0.78,0.79,0.75
2015,H1099,MA-PD,Local CCP,HEALTH FIRST HEALTH PLANS,"Health First Health Plans, Inc.","Health First, Inc.",,,0,,,0.13,,0.05,,,0.84,0.92,98,0.1,0.84,0.78,0.8,0.74
2015,H1108,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,0,,,0.14,,0.12,,,0.85,0.9,99,0.19,0.8,0.7,0.73,0.66
2015,H1109,MA-PD,Local CCP,AETNA HEALTH INC.(GEORGIA),Aetna Medicare,Aetna Inc.,,,0,,,0.26,,0.23,,,0.84,0.92,99,0.1,0.82,0.7,0.76,0.68
2015,H1111,MA-PD,Local CCP,"UNITEDHEALTHCARE OF GEORGIA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,0,,,0.38,,0.28,,,0.83,0.91,98,0.16,0.85,0.69,0.71,0.65
2015,H1112,MA-PD,Local CCP,"WELLCARE OF GEORGIA, INC.",WellCare,"WellCare Health Plans, Inc.",,,6.1,0.73,,0.32,,0.2,,,0.84,0.87,99,0.09,0.86,0.65,0.68,0.63
2015,H1170,MA-PD,Local CCP,"KAISER FOUNDATION HP OF GA, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,0,,,0.52,,0.03,,,0.91,0.94,100,0.06,0.88,0.75,0.79,0.72
2015,H1181,MA-PD,MSA,NETWORK HEALTH INSURANCE CORPORATION,Network Health Medicare Advantage Plans,"Ministry Health Care, Inc.",,,,,,,,,,,,,,,,,,
2015,H1189,MA-PD,Local CCP,CHRISTUS HEALTH PLAN,CHRISTUS Health Plan Generations,CHRISTUS Health Plan,,,,,,,,,,,,,,,,,,
2015,H1230,MA-PD,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,0,,,0.11,,0.01,,,0.9,0.94,99,0.07,0.9,0.79,0.82,0.79
2015,H1264,MA-PD,Local CCP,"WELLCARE OF TEXAS, INC.",WellCare,"WellCare Health Plans, Inc.",,,,0.72,,0.41,,0.22,,,0.85,0.88,99,0.07,0.91,0.67,0.71,0.63
2015,H1286,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,3.8,,,0.18,,0.09,,,0.81,0.91,98,0.14,0.87,0.79,0.81,0.76
2015,H1291,MA-PD,PFFS,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,,,,,,,,,,,,,98,0.07,0.85,0.71,0.84,0.75
2015,H1302,MA-PD,Local CCP,"BLUE CROSS OF IDAHO HEALTH SERVICE, INC.",Blue Cross of Idaho,"Blue Cross of Idaho Health Services, Inc.",,,26.4,,,0.13,,0.15,,,0.83,0.92,99,0.14,0.86,0.76,0.81,0.77
2015,H1303,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,14.2,,,0.13,,0.11,,,0.84,0.93,98,0.15,0.89,0.75,0.8,0.79
2015,H1304,MA-PD,Local CCP,REGENCE BLUE SHIELD OF IDAHO,Regence BlueShield Of Idaho,"Cambia Health Solutions, Inc.",,,,0.8,,0.11,,0.08,,,0.82,0.92,99,0.16,0.86,0.78,0.79,0.77
2015,H1350,MA-PD,Local CCP,"BLUE CROSS OF IDAHO HEALTH SERVICE, INC.",Blue Cross of Idaho,"Blue Cross of Idaho Health Services, Inc.",,,22.6,0.71,,0.01,,0.04,,,0.88,0.93,99,0.17,0.87,0.81,0.85,0.82
2015,H1365,MA-PD,Local CCP,"MARTIN'S POINT GENERATIONS, LLC",Martin's Point Generations Advantage,"Martin's Point Health Care, Inc.",,,0,,,0.14,,0.1,,,0.84,0.92,99,0.06,0.87,0.78,0.84,0.77
2015,H1406,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,,,0.9,0.83,,0.29,,0.08,,,0.86,0.92,98,0.04,0.88,0.77,0.79,0.74
2015,H1415,MA-PD,Local CCP,"HEALTHSPRING OF TENNESSEE, INC.",Cigna-HealthSpring,CIGNA,,,0,,,0.5,,0.14,,,0.86,0.9,99,0.07,0.88,0.73,0.73,0.67
2015,H1416,MA-PD,Local CCP,"HARMONY HEALTH PLAN OF ILLINOIS, INC.",WellCare,"WellCare Health Plans, Inc.",,,2.9,0.67,,0.29,,0.14,,,0.82,0.87,99,0.05,0.89,0.7,0.73,0.67
2015,H1417,MA-PD,Local CCP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medical Plans,Health Alliance Medical Plans,,,0,,,0.09,,0.04,,,0.88,0.92,98,0.14,0.85,0.85,0.87,0.8
2015,H1418,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,,4.9,,,0.24,,0.1,,,0.85,0.9,98,0.06,0.85,0.8,0.81,0.77
2015,H1419,MA-PD,Local CCP,"AETNA HEALTH,  INC. (PA)",Aetna Medicare,Aetna Inc.,,,,,,,,,,,,,99,0.05,0.86,0.67,0.73,0.71
2015,H1444,MA-PD,Local CCP,"TOTAL HEALTH CARE, INC.",Total Medicare Plus,"Total Health Care, Inc.",,,,,,,,,,,,,99,,,,,
2015,H1463,MA-PD,Local CCP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medical Plans,Health Alliance Medical Plans,,,0,,,0.08,,0.02,,,0.88,0.92,98,0.14,0.83,0.86,0.87,0.82
2015,H1468,MA-PD,Local CCP,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.",Humana Inc.,,,0,,,0.03,,0.04,,,0.87,0.9,98,0.06,0.86,0.84,0.85,0.83
2015,H1509,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,4.6,0.79,,0.1,,0.01,,,0.85,0.92,98,0.16,0.83,0.77,0.8,0.74
2015,H1510,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,,1.8,1,,0.12,,0.09,,,0.86,0.9,98,0.07,0.85,0.81,0.82,0.79
2015,H1517,MA-PD,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,0,,,0.36,,0.18,,,0.82,0.89,96,0.12,0.84,0.75,0.78,0.75
2015,H1537,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",,,,,,0.13,,,,,,,100,0.12,0.82,,0.84,0.85
2015,H1587,MA-PD,Local CCP,"ARKANSAS SUPERIOR SELECT, INC.",Tribute Health Plan of Arkansas,"Select Founders, LLC",,,,,,,,,,,,,,,,,,
2015,H1595,MA-PD,Local CCP,HEALTHPLUS INSURANCE COMPANY,HealthPlus,HealthPlus of Michigan,,,0,,,0,,0.13,,,0.84,0.92,99,0.08,0.83,0.78,0.83,0.78
2015,H1607,MA-PD,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,0.8,,,0.19,,0.05,,,0.81,0.87,97,0.13,0.84,0.8,0.82,0.78
2015,H1608,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Aetna Inc.,,,,,,0.14,,0.04,,,0.85,0.9,98,0.09,0.86,0.82,0.83,0.8
2015,H1609,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF IOWA, INC.",Coventry Health Care,Aetna Inc.,,,0,,,0.08,,0.15,,,0.85,0.92,98,0.09,0.83,0.83,0.82,0.79
2015,H1651,MA-PD,1876 Cost,"MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Clinic, P.C.",,,,,,,,,,,,,,,,,,
2015,H1659,MA-PD,Local CCP,"PIEDMONT COMMUNITY HEALTHCARE, INC.",Piedmont Medicare Advantage,Piedmont Community Health Plan,,,16.4,,,0.18,,0.06,,,0.82,0.9,99,0.07,0.83,0.76,0.8,0.73
2015,H1660,MA-PD,Local CCP,HARVARD PILGRIM HEALTH CARE INC.,"Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Health Care, Inc.",,,,,,,,,,,,,,,,,,
2015,H1666,MA-PD,Local CCP,HCSC INSURANCE SERVICES COMPANY,Blue Cross Blue Shield of Texas,Health Care Service Corporation,,,,0.43,,1.8,,,,,,,99,0.13,0.84,0.74,0.73,0.77
2015,H1692,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF WEST VIRGINIA, INC.",Coventry Health Care,Aetna Inc.,,,,,,0.21,,,,,,,,,,,,
2015,H1716,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,,0.7,,,0.33,,0.19,,,0.85,0.89,98,0.07,0.86,0.79,0.81,0.77
2015,H1717,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,,,,,,,,,,,99,0.18,0.93,,0.78,0.8
2015,H1723,MA-PD,Demo,"ABSOLUTE TOTAL CARE, INC.",Absolute Total Care,Centene Corporation,,,,,,,,,,,,,,,,,,
2015,H1737,MA-PD,Local CCP,"HEALTH ALLIANCE - MIDWEST, INC.",Health Alliance Medicare,Health Alliance Medical Plans,,,,,,,,,,,,,,,,,,
2015,H1777,MA-PD,Local CCP,"CATHOLIC SPECIAL NEEDS PLAN, LLC",ArchCare Advantage,Catholic Health Care System,,,7.5,,,0,,0.03,,,,,99,0.11,0.79,0.81,0.74,0.76
2015,H1846,MA-PD,Local CCP,MOUNT CARMEL HEALTH INSURANCE COMPANY,MediGold,CHE Trinity Health,,,0,,,0.26,,,,,0.88,0.92,98,0.1,0.86,0.78,0.83,0.75
2015,H1849,MA-PD,Local CCP,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,2.6,,,0.25,,0.14,,,0.82,0.9,97,0.13,0.8,0.74,0.78,0.74
2015,H1894,MA-PD,Local CCP,"AMERIGROUP WASHINGTON, INC.",AMERIGROUP,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2015,H1903,MA-PD,Local CCP,"WELLCARE OF LOUISIANA, INC.",WellCare,"WellCare Health Plans, Inc.",,,1.4,0.67,,0.19,,0.21,,,0.83,0.89,99,0.12,0.88,0.66,0.67,0.63
2015,H1906,MA-PD,PFFS,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana Inc.,,,0,,,0.2,,0.07,,,0.89,0.91,98,0.08,0.86,0.76,0.78,0.75
2015,H1916,MA-PD,Demo,"THE NEW YORK STATE CATHOLIC HEALTH PLAN, INC.",Fidelis Care,"The New York State Catholic Health Plan, Inc.",,,,,,,,,,,,,,,,,,
2015,H1944,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,14.8,,,0.37,,0.12,,,0.82,0.91,98,0.08,0.87,0.77,0.8,0.76
2015,H1951,MA-PD,Local CCP,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.",Humana Inc.,,,1.5,0.92,,0.13,,0.04,,,0.87,0.89,98,0.08,0.86,0.75,0.78,0.74
2015,H1961,MA-PD,Local CCP,"PEOPLES HEALTH, INC.",Peoples Health,"PH Holdings, LLC",,,0.9,0.41,,0.1,,0.04,,,0.86,0.91,99,0.11,0.87,0.72,0.75,0.7
2015,H1969,MA-PD,Local CCP,REGENCE BLUE SHIELD OF IDAHO,Regence BlueShield of Idaho,"Cambia Health Solutions, Inc.",,,,,,,,,,,,,,,,,,
2015,H1977,MA-PD,Demo,"UPPER PENINSULA HEALTH PLAN, LLC",Upper Peninsula Health Plan,Marquette General Hospital,,,,,,,,,,,,,,,,,,
2015,H1994,MA-PD,Local CCP,"SELECTHEALTH, INC.",SelectHealth,"Intermountain Health Care, Inc.",,,25.9,0.21,,0.11,,0.05,,,0.83,0.93,99,0.13,0.9,0.76,0.76,0.73
2015,H1997,MA-PD,Local CCP,REGENCE BLUESHIELD,Regence BlueShield,"Cambia Health Solutions, Inc.",,,,,,,,,,,,,,,,,,
2015,H2001,MA-PD,Local CCP,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,1.8,,,0.09,,0.15,,,0.84,0.93,98,0.09,0.85,0.81,0.83,0.79
2015,H2005,MA-PD,Demo,"FALLON TOTAL CARE, INC.",Fallon Total Care or Fallon Health,Fallon Community Health Plan,,,,,,,,,,,,,,,,,,
2015,H2012,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,,,1,0.92,,0.28,,0.1,,,0.86,0.9,98,0.07,0.87,0.77,0.78,0.74
2015,H2029,MA-PD,Local CCP,"HUMANA INSURANCE OF PUERTO RICO, INC.","Humana Insurance of Puerto Rico, Inc.",Humana Inc.,,,0,,,0.57,,0.23,,,0.83,0.89,98,0.03,0.92,0.62,0.68,0.48
2015,H2034,MA-PD,Local CCP,"COMMUNITY CARE HEALTH PLAN, INC.",Community Care,"Community Care, Inc.",,,,,,,,,,,,,98,0.13,0.72,0.87,0.75,0.85
2015,H2108,MA-PD,Local CCP,"BRAVO HEALTH MID-ATLANTIC, INC.",Cigna-HealthSpring,CIGNA,,,0.4,,,0.63,,0.2,,,0.81,0.89,99,0.09,0.89,0.71,0.71,0.67
2015,H2111,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,5.5,,,0,,0.06,,,0.84,,99,0.14,0.77,0.74,0.75,0.73
2015,H2112,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,,,2.1,1,,0.47,,0.07,,,0.81,0.91,99,0.09,0.86,0.75,0.77,0.72
2015,H2150,MA-PD,1876 Cost,KAISER FNDN HP OF THE MID-ATLANTIC STS,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,0.2,,,0.27,,0.02,,,0.92,0.95,100,0.05,0.9,0.8,0.82,0.77
2015,H2161,MA-PD,Local CCP,"UPPER PENINSULA HEALTH PLAN, LLC",Upper Peninsula Health Plan,Marquette General Hospital,,,,,,,,,,,,,97,0.11,0.82,0.64,0.77,0.79
2015,H2165,MA-PD,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,,,0,,,0.67,,0.17,,,0.86,0.92,99,0.15,0.87,0.73,0.75,0.72
2015,H2171,MA-PD,Local CCP,"CARE N' CARE INSURANCE COMPANY, INC.",Care N' Care Insurance Company,North Texas Specialty Physicians,,,,,,,,,,,,,,,,,,
2015,H2174,MA-PD,Local CCP,TRILLIUM COMMUNITY HEALTH PLAN,Trillium Advantage,"Agate Resources,  Inc.",,,27,,,0.1,,0.03,,,0.86,0.92,99,0.16,0.83,0.82,0.79,0.81
2015,H2224,MA-PD,Local CCP,"SENIOR WHOLE HEALTH, LLC",Senior Whole Health,"SWH Holdings, Inc.",,,1.2,0.5,,0,,0.04,,,0.86,0.87,98,0.16,0.84,0.83,0.8,0.78
2015,H2225,MA-PD,Local CCP,"COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",,,8.3,,,0.06,,0.04,,,0.89,0.94,99,0.14,0.86,0.81,0.81,0.78
2015,H2226,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",,,1,,,0.08,,0.1,,,0.87,0.91,98,0.14,0.85,0.79,0.79,0.75
2015,H2228,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,0,,,0.09,,0.08,,,,,99,0.08,0.76,0.9,0.86,0.84
2015,H2230,MA-PD,Local CCP,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",,,0.6,0.5,,0.09,,0.03,,,0.84,0.9,97,0.09,0.86,0.83,0.85,0.8
2015,H2237,MA-PD,Local CCP,"INDEPENDENT CARE HEALTH PLAN, INC.",iCare,Independent Care Health Plan Inc.,,,0,,,0.09,,0.07,,,0.87,0.89,99,0.11,0.89,0.74,0.69,0.7
2015,H2241,MA-PD,Local CCP,GOLDEN STATE MEDICARE HEALTH PLAN,Golden State Medicare Health Plan,Golden State Medicare Health Plan,,,0,,,0.27,,,,,0.87,0.93,98,0.16,0.84,0.84,0.77,0.75
2015,H2256,MA-PD,Local CCP,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan or Tufts Medicare Preferred,"Tufts Associated HMO, Inc.",,,,0.71,,0.07,,0.02,,,0.88,0.94,99,0.09,0.83,0.83,0.85,0.81
2015,H2261,MA-PD,Local CCP,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",,,0.9,1,,0.06,,0.04,,,0.86,0.9,97,0.09,0.81,0.84,0.84,0.81
2015,H2312,MA-PD,Local CCP,HEALTH ALLIANCE PLAN OF MICHIGAN,HAP Senior Plus,Henry Ford Health System,,,4.6,0.8,,0.27,,0.02,,,0.84,0.91,99,0.08,0.87,0.8,0.84,0.79
2015,H2320,MA-PD,Local CCP,PRIORITY HEALTH,Priority Health Medicare,Spectrum Health System,,,0.3,0.73,,0.04,,0.05,,,0.84,0.92,99,0.08,0.86,0.78,0.84,0.78
2015,H2322,MA-PD,Local CCP,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY,Alliance Medicare PPO,Henry Ford Health System,,,2.8,,,0.54,,0.09,,,0.83,0.91,99,0.09,0.84,0.79,0.84,0.79
2015,H2323,MA-PD,Local CCP,FIDELIS SECURECARE OF MICHIGAN,Fidelis SecureCare Of Michigan,"Fidelis SeniorCare, Inc.",,,0,,,2.55,,0.31,,,,,98,0.18,0.8,0.8,0.74,0.78
