Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2015,H0562,MA-PD,Local CCP,"HEALTH NET OF CALIFORNIA,INC.",Health Net of California,"Health Net, Inc.",,,3,2,,4,,5,4,,4,4,5,3,4,3,3,3
2015,H0564,MA-PD,Local CCP,BLUE CROSS OF CALIFORNIA,Anthem Blue Cross,"WellPoint, Inc.",,,5,,,3,,4,5,,3,1,4,3,4,3,3,3
2015,H0571,MA-PD,Local CCP,CHINESE COMMUNITY HEALTH PLAN,Chinese Community Health Plan,Chinese Hospital Association,,,5,,,5,,5,4,,4,1,3,5,5,5,5,4
2015,H0602,MA-PD,1876 Cost,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION,Rocky Mountain Health Plans,"Rocky Mountain HMO, Inc.",,,5,,,5,,5,4,,1,4,4,2,3,4,4,4
2015,H0609,MA-PD,Local CCP,"PACIFICARE OF COLORADO, INC",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,5,,5,,5,5,,4,4,4,2,4,4,3,3
2015,H0620,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,,,5,,5,3,,,,4,3,1,4,4,4
2015,H0621,MA-PD,Local CCP,COLORADO ACCESS,Colorado Access Advantage,Colorado Access,,,2,,,4,,5,3,,1,1,4,2,5,3,2,3
2015,H0624,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,2,,,5,,4,4,,4,3,4,1,4,2,3,3
2015,H0630,MA-PD,Local CCP,KAISER FOUNDATION HP OF CO,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,5,,,5,,5,2,,5,5,5,5,4,4,4,4
2015,H0657,MA-PD,1876 Cost,COLORADO CHOICE HEALTH PLANS,Colorado Choice Health Plans,Colorado Choice Health Plans,,,,,,,,,,,,,,,,,,
2015,H0710,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,2,,,4,,5,4,,,,5,3,1,5,4,4
2015,H0712,MA-PD,Local CCP,"WELLCARE OF CONNECTICUT, INC.",WellCare,"WellCare Health Plans, Inc.",,,3,3,,4,,4,4,,4,2,5,5,4,2,2,3
2015,H0755,MA-PD,Local CCP,"OXFORD HEALTH PLANS (CT), INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,4,,3,,3,3,,2,4,4,3,3,4,4,4
2015,H0773,MA-PD,Demo,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Connect,Health Alliance Medical Plans,,,,,,,,,,,,,,,,,,
2015,H0811,MA-PD,Demo,"GUILDNET, INC.",GuildNet Gold Plus FIDA,Lighthouse Guild International,,,,,,,,,,,,,,,,,,
2015,H0838,MA-PD,Local CCP,"UNIVERSAL CARE, INC.",Brand New Day,"Universal Care, Inc",,,5,,,4,,4,2,,4,3,5,2,5,2,1,3
2015,H0840,MA-PD,Local CCP,"FAMILYCARE HEALTH PLANS, INC.","FamilyCare Health Plans, Inc.",FamilyCare Incorporated,,,,,,,,,,,,,,,,,,
2015,H0879,MA-PD,Local CCP,CRESTPOINT HEALTH INSURANCE COMPANY,CrestPoint Health Insurance Company,Mountain States Health Alliance,,,,,,5,,,,,,,4,5,2,4,2,3
2015,H0901,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,,,,,,,,,,,,,5,5,5,1,1,2
2015,H0908,MA-PD,Local CCP,"BUCKEYE COMMUNITY HEALTH PLAN, INC.",Buckeye Health Plan,Centene Corporation,,,2,,,3,,4,3,,3,3,5,2,4,1,1,1
2015,H0913,MA-PD,Local CCP,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC.",WellCare,"WellCare Health Plans, Inc.",,,1,,,3,,3,4,,1,2,5,5,5,1,1,1
2015,H0927,MA-PD,Demo,HEALTH CARE SERVICE CORPORATION,Blue Cross Community MMAI,Health Care Service Corporation,,,,,,,,,,,,,,,,,,
2015,H1013,MA-PD,Local CCP,"COVENTRY HEALTH PLAN OF FLORIDA, INC.",Coventry Health Care,Aetna Inc.,,,1,,,5,,4,3,,4,3,5,3,4,4,3,3
2015,H1016,MA-PD,Local CCP,"AVMED, INC.",AvMed Medicare,"AvMed, Inc.",,,4,,,5,,5,5,,5,4,5,3,4,4,4,3
2015,H1019,MA-PD,Local CCP,"CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.",Humana Inc.,,,5,5,,4,,4,5,,5,4,4,5,5,5,4,4
2015,H1026,MA-PD,Local CCP,"HEALTH OPTIONS, INC.",Florida Blue HMO,Guidewell Mutual Holding Corporation,,,2,4,,3,,4,4,,5,4,5,3,3,4,4,3
2015,H1032,MA-PD,Local CCP,"WELLCARE OF FLORIDA, INC.",WellCare,"WellCare Health Plans, Inc.",,,1,4,,4,,4,4,,4,3,5,4,4,3,3,3
2015,H1035,MA-PD,Local CCP,"FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.",Guidewell Mutual Holding Corporation,,,5,,,5,,5,5,,5,5,5,3,4,5,4,4
2015,H1036,MA-PD,Local CCP,"HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.",Humana Inc.,,,3,5,,4,,5,5,,4,4,4,5,5,4,3,3
2015,H1045,MA-PD,Local CCP,PREFERRED CARE PARTNERS INC.,"Preferred Care Partners, Inc.","UnitedHealth Group, Inc.",,,5,4,,3,,4,5,,5,4,5,3,4,5,4,3
2015,H1080,MA-PD,Local CCP,"UNITEDHEALTHCARE OF FLORIDA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,4,,,4,,2,4,,1,2,4,3,2,4,3,3
2015,H1099,MA-PD,Local CCP,HEALTH FIRST HEALTH PLANS,"Health First Health Plans, Inc.","Health First, Inc.",,,5,,,5,,5,5,,4,4,4,3,3,4,3,3
2015,H1108,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,5,,,5,,4,5,,4,3,5,1,2,2,2,2
2015,H1109,MA-PD,Local CCP,AETNA HEALTH INC.(GEORGIA),Aetna Medicare,Aetna Inc.,,,5,,,4,,3,4,,4,4,5,3,2,2,3,3
2015,H1111,MA-PD,Local CCP,"UNITEDHEALTHCARE OF GEORGIA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,5,,,3,,3,4,,2,4,4,2,3,2,1,2
2015,H1112,MA-PD,Local CCP,"WELLCARE OF GEORGIA, INC.",WellCare,"WellCare Health Plans, Inc.",,,3,4,,4,,3,3,,4,1,5,4,4,1,1,2
2015,H1170,MA-PD,Local CCP,"KAISER FOUNDATION HP OF GA, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,5,,,3,,5,3,,5,5,5,5,4,3,3,3
2015,H1181,MA-PD,MSA,NETWORK HEALTH INSURANCE CORPORATION,Network Health Medicare Advantage Plans,"Ministry Health Care, Inc.",,,,,,,,,,,,,,,,,,
2015,H1189,MA-PD,Local CCP,CHRISTUS HEALTH PLAN,CHRISTUS Health Plan Generations,CHRISTUS Health Plan,,,,,,,,,,,,,,,,,,
2015,H1230,MA-PD,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,5,,,5,,5,3,,5,5,5,5,5,4,4,4
2015,H1264,MA-PD,Local CCP,"WELLCARE OF TEXAS, INC.",WellCare,"WellCare Health Plans, Inc.",,,1,4,,3,,3,5,,4,2,5,5,5,1,1,2
2015,H1286,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,,,4,,5,4,,1,4,4,2,4,4,4,4
2015,H1291,MA-PD,PFFS,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,,,,,,,,,,,,,4,5,3,2,4,3
2015,H1302,MA-PD,Local CCP,"BLUE CROSS OF IDAHO HEALTH SERVICE, INC.",Blue Cross of Idaho,"Blue Cross of Idaho Health Services, Inc.",,,2,,,5,,4,4,,2,4,5,2,4,3,4,4
2015,H1303,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,2,,,5,,4,3,,4,5,4,2,4,3,3,4
2015,H1304,MA-PD,Local CCP,REGENCE BLUE SHIELD OF IDAHO,Regence BlueShield Of Idaho,"Cambia Health Solutions, Inc.",,,1,4,,5,,5,3,,2,4,5,2,4,4,3,4
2015,H1350,MA-PD,Local CCP,"BLUE CROSS OF IDAHO HEALTH SERVICE, INC.",Blue Cross of Idaho,"Blue Cross of Idaho Health Services, Inc.",,,2,3,,5,,5,5,,5,5,5,2,4,5,5,4
2015,H1365,MA-PD,Local CCP,"MARTIN'S POINT GENERATIONS, LLC",Martin's Point Generations Advantage,"Martin's Point Health Care, Inc.",,,5,,,5,,4,4,,4,4,5,5,4,4,4,4
2015,H1406,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,,,4,4,,4,,5,4,,4,4,4,5,4,4,3,3
2015,H1415,MA-PD,Local CCP,"HEALTHSPRING OF TENNESSEE, INC.",Cigna-HealthSpring,CIGNA,,,5,,,3,,4,3,,4,3,5,5,4,3,2,2
2015,H1416,MA-PD,Local CCP,"HARMONY HEALTH PLAN OF ILLINOIS, INC.",WellCare,"WellCare Health Plans, Inc.",,,3,3,,4,,4,3,,2,1,5,5,4,2,2,2
2015,H1417,MA-PD,Local CCP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medical Plans,Health Alliance Medical Plans,,,5,,,5,,5,5,,5,4,4,2,3,5,5,4
2015,H1418,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,,3,,,4,,4,5,,4,3,4,5,3,4,4,4
2015,H1419,MA-PD,Local CCP,"AETNA HEALTH,  INC. (PA)",Aetna Medicare,Aetna Inc.,,,,,,,,,,,,,5,5,4,1,2,3
2015,H1444,MA-PD,Local CCP,"TOTAL HEALTH CARE, INC.",Total Medicare Plus,"Total Health Care, Inc.",,,,,,,,,,,,,5,,,,,
2015,H1463,MA-PD,Local CCP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medical Plans,Health Alliance Medical Plans,,,5,,,5,,5,3,,5,4,4,2,3,5,5,4
2015,H1468,MA-PD,Local CCP,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.",Humana Inc.,,,5,,,5,,5,5,,5,3,4,5,4,5,5,5
2015,H1509,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,4,,5,,5,5,,4,4,4,2,3,4,3,3
2015,H1510,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,,3,5,,5,,5,5,,4,3,4,5,3,5,4,4
2015,H1517,MA-PD,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,5,,,3,,3,1,,2,2,4,3,3,3,3,3
2015,H1537,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",,,,,,5,,,,,,,5,3,2,,4,5
2015,H1587,MA-PD,Local CCP,"ARKANSAS SUPERIOR SELECT, INC.",Tribute Health Plan of Arkansas,"Select Founders, LLC",,,,,,,,,,,,,,,,,,
2015,H1595,MA-PD,Local CCP,HEALTHPLUS INSURANCE COMPANY,HealthPlus,HealthPlus of Michigan,,,5,,,5,,4,3,,4,4,5,4,3,4,4,4
2015,H1607,MA-PD,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,4,,,4,,5,5,,1,1,4,3,3,4,4,4
2015,H1608,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Aetna Inc.,,,1,,,5,,5,5,,4,3,4,4,4,5,4,4
2015,H1609,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF IOWA, INC.",Coventry Health Care,Aetna Inc.,,,5,,,5,,4,4,,4,4,4,4,3,5,4,4
2015,H1651,MA-PD,1876 Cost,"MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Clinic, P.C.",,,,,,,,,,,,,,,,,,
2015,H1659,MA-PD,Local CCP,"PIEDMONT COMMUNITY HEALTHCARE, INC.",Piedmont Medicare Advantage,Piedmont Community Health Plan,,,2,,,4,,5,1,,2,3,5,5,3,3,3,3
2015,H1660,MA-PD,Local CCP,HARVARD PILGRIM HEALTH CARE INC.,"Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Health Care, Inc.",,,,,,,,,,,,,,,,,,
2015,H1666,MA-PD,Local CCP,HCSC INSURANCE SERVICES COMPANY,Blue Cross Blue Shield of Texas,Health Care Service Corporation,,,,1,,2,,,,,,,5,3,3,3,2,4
2015,H1692,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF WEST VIRGINIA, INC.",Coventry Health Care,Aetna Inc.,,,,,,4,,,,,,,,,,,,
2015,H1716,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,,5,,,3,,3,4,,4,2,4,5,4,4,4,4
2015,H1717,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,,,,,,,,,,,5,1,5,,3,4
2015,H1723,MA-PD,Demo,"ABSOLUTE TOTAL CARE, INC.",Absolute Total Care,Centene Corporation,,,,,,,,,,,,,,,,,,
2015,H1737,MA-PD,Local CCP,"HEALTH ALLIANCE - MIDWEST, INC.",Health Alliance Medicare,Health Alliance Medical Plans,,,,,,,,,,,,,,,,,,
2015,H1777,MA-PD,Local CCP,"CATHOLIC SPECIAL NEEDS PLAN, LLC",ArchCare Advantage,Catholic Health Care System,,,3,,,5,,5,4,,,,5,3,2,5,2,4
2015,H1846,MA-PD,Local CCP,MOUNT CARMEL HEALTH INSURANCE COMPANY,MediGold,CHE Trinity Health,,,5,,,4,,,4,,5,4,4,3,4,4,4,3
2015,H1849,MA-PD,Local CCP,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,3,,,4,,4,3,,2,3,4,3,2,3,3,3
2015,H1894,MA-PD,Local CCP,"AMERIGROUP WASHINGTON, INC.",AMERIGROUP,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2015,H1903,MA-PD,Local CCP,"WELLCARE OF LOUISIANA, INC.",WellCare,"WellCare Health Plans, Inc.",,,3,3,,4,,3,4,,2,2,5,3,4,1,1,2
2015,H1906,MA-PD,PFFS,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana Inc.,,,5,,,4,,5,4,,5,4,4,4,4,3,3,3
2015,H1916,MA-PD,Demo,"THE NEW YORK STATE CATHOLIC HEALTH PLAN, INC.",Fidelis Care,"The New York State Catholic Health Plan, Inc.",,,,,,,,,,,,,,,,,,
2015,H1944,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,2,,,3,,4,5,,2,4,4,4,4,4,3,4
2015,H1951,MA-PD,Local CCP,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.",Humana Inc.,,,3,5,,5,,5,5,,4,2,4,4,4,3,3,3
2015,H1961,MA-PD,Local CCP,"PEOPLES HEALTH, INC.",Peoples Health,"PH Holdings, LLC",,,4,1,,5,,5,5,,4,4,5,3,4,2,2,3
2015,H1969,MA-PD,Local CCP,REGENCE BLUE SHIELD OF IDAHO,Regence BlueShield of Idaho,"Cambia Health Solutions, Inc.",,,,,,,,,,,,,,,,,,
2015,H1977,MA-PD,Demo,"UPPER PENINSULA HEALTH PLAN, LLC",Upper Peninsula Health Plan,Marquette General Hospital,,,,,,,,,,,,,,,,,,
2015,H1994,MA-PD,Local CCP,"SELECTHEALTH, INC.",SelectHealth,"Intermountain Health Care, Inc.",,,2,1,,5,,5,,,2,5,5,3,5,3,3,3
2015,H1997,MA-PD,Local CCP,REGENCE BLUESHIELD,Regence BlueShield,"Cambia Health Solutions, Inc.",,,,,,,,,,,,,,,,,,
2015,H2001,MA-PD,Local CCP,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,,,5,,4,3,,4,5,4,4,3,5,4,4
2015,H2005,MA-PD,Demo,"FALLON TOTAL CARE, INC.",Fallon Total Care or Fallon Health,Fallon Community Health Plan,,,,,,,,,,,,,,,,,,
2015,H2012,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,,,4,5,,4,,4,5,,4,3,4,5,4,4,3,3
2015,H2029,MA-PD,Local CCP,"HUMANA INSURANCE OF PUERTO RICO, INC.","Humana Insurance of Puerto Rico, Inc.",Humana Inc.,,,5,,,3,,3,4,,2,3,4,5,5,1,1,1
2015,H2034,MA-PD,Local CCP,"COMMUNITY CARE HEALTH PLAN, INC.",Community Care,"Community Care, Inc.",,,,,,,,,,,,,4,3,1,5,2,5
2015,H2108,MA-PD,Local CCP,"BRAVO HEALTH MID-ATLANTIC, INC.",Cigna-HealthSpring,CIGNA,,,5,,,3,,3,4,,1,2,5,4,4,2,1,2
2015,H2111,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,,,5,,5,2,,4,,5,2,1,3,2,3
2015,H2112,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,,,3,5,,3,,5,3,,1,4,5,4,4,3,3,3
2015,H2150,MA-PD,1876 Cost,KAISER FNDN HP OF THE MID-ATLANTIC STS,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,5,,,4,,5,3,,5,5,5,5,5,4,4,4
2015,H2161,MA-PD,Local CCP,"UPPER PENINSULA HEALTH PLAN, LLC",Upper Peninsula Health Plan,Marquette General Hospital,,,,,,,,,,,,,4,3,2,1,3,4
2015,H2165,MA-PD,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,,,5,,,3,,3,3,,4,4,5,2,4,3,2,3
2015,H2171,MA-PD,Local CCP,"CARE N' CARE INSURANCE COMPANY, INC.",Care N' Care Insurance Company,North Texas Specialty Physicians,,,,,,,,,,,,,,,,,,
2015,H2174,MA-PD,Local CCP,TRILLIUM COMMUNITY HEALTH PLAN,Trillium Advantage,"Agate Resources,  Inc.",,,2,,,5,,5,3,,4,4,5,2,3,5,3,4
2015,H2224,MA-PD,Local CCP,"SENIOR WHOLE HEALTH, LLC",Senior Whole Health,"SWH Holdings, Inc.",,,4,2,,5,,5,2,,4,1,4,2,3,5,3,4
2015,H2225,MA-PD,Local CCP,"COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",,,3,,,5,,5,3,,5,5,5,2,4,5,4,4
2015,H2226,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",,,4,,,5,,4,5,,4,4,4,2,3,4,3,3
2015,H2228,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,5,,,5,,5,5,,,,5,4,1,5,5,5
2015,H2230,MA-PD,Local CCP,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",,,5,2,,5,,5,5,,4,3,4,4,4,5,5,4
2015,H2237,MA-PD,Local CCP,"INDEPENDENT CARE HEALTH PLAN, INC.",iCare,Independent Care Health Plan Inc.,,,5,,,5,,5,3,,4,3,5,3,4,3,1,3
2015,H2241,MA-PD,Local CCP,GOLDEN STATE MEDICARE HEALTH PLAN,Golden State Medicare Health Plan,Golden State Medicare Health Plan,,,5,,,4,,,3,,4,5,4,2,3,5,3,3
2015,H2256,MA-PD,Local CCP,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan or Tufts Medicare Preferred,"Tufts Associated HMO, Inc.",,,1,3,,5,,5,5,,5,5,5,4,3,5,5,4
2015,H2261,MA-PD,Local CCP,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",,,4,5,,5,,5,5,,4,2,4,4,2,5,4,4
2015,H2312,MA-PD,Local CCP,HEALTH ALLIANCE PLAN OF MICHIGAN,HAP Senior Plus,Henry Ford Health System,,,3,4,,4,,5,5,,4,4,5,4,4,4,4,4
2015,H2320,MA-PD,Local CCP,PRIORITY HEALTH,Priority Health Medicare,Spectrum Health System,,,5,4,,5,,5,3,,4,4,5,4,4,4,4,4
2015,H2322,MA-PD,Local CCP,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY,Alliance Medicare PPO,Henry Ford Health System,,,3,,,3,,5,3,,2,4,5,4,3,4,4,4
2015,H2323,MA-PD,Local CCP,FIDELIS SECURECARE OF MICHIGAN,Fidelis SecureCare Of Michigan,"Fidelis SeniorCare, Inc.",,,5,,,1,,2,1,,,,4,1,2,4,2,4
2015,H2354,MA-PD,Local CCP,HEALTHPLUS OF MICHIGAN,HealthPlus of Michigan,HealthPlus of Michigan,,,5,,,5,,5,3,,3,4,4,5,3,4,4,4
2015,H2406,MA-PD,Local CCP,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,,,5,,5,5,,,,5,1,1,5,5,5
2015,H2411,MA-PD,Local CCP,FALLON COMMUNITY HEALTH PLAN,Fallon Health,Fallon Community Health Plan,,,,,,,,,,,,,,3,,,2,5
2015,H2416,MA-PD,Local CCP,PRIMEWEST CTRL COUNTY-BASED PURCHASING INITIATIVE,PrimeWest Health,PrimeWest Central County-Based Purchasing Initiati,,,3,5,,5,,5,3,,5,5,5,2,1,5,5,5
2015,H2417,MA-PD,Local CCP,ITASCA MEDICAL CARE,Itasca Medical Care/IMCare Classic,Itasca County Health & Human Services,,,,,,,,,,,,,5,3,2,5,5,5
2015,H2419,MA-PD,Local CCP,SOUTH COUNTRY HEALTH ALLIANCE,South Country Health Alliance,South Country Health Alliance,,,5,,,5,,5,2,,4,3,5,3,1,5,4,5
2015,H2422,MA-PD,Local CCP,"HEALTHPARTNERS, INC.",HealthPartners,"HealthPartners, Inc.",,,5,,,5,,5,4,,5,3,5,3,2,5,4,4
2015,H2425,MA-PD,Local CCP,BLUE PLUS,Blue Plus,Blue Cross and Blue Shield of Minnesota,,,3,2,,5,,4,3,,2,4,5,3,2,5,5,5
2015,H2450,MA-PD,1876 Cost,MEDICA INSURANCE COMPANY,Medica Insurance Company,Medica Holding Company,,,4,2,,5,,5,5,,4,5,5,5,3,5,5,5
2015,H2456,MA-PD,Local CCP,UCARE MINNESOTA,UCare,UCare Minnesota,,,1,4,,5,,5,3,,4,4,4,3,2,4,3,4
2015,H2458,MA-PD,Local CCP,MEDICA HEALTH PLANS,Medica Health Plans,Medica Holding Company,,,4,,,5,,5,4,,4,3,5,3,2,5,4,4
2015,H2459,MA-PD,Local CCP,UCARE MINNESOTA,UCare,UCare Minnesota,,,3,3,,5,,5,4,,4,5,4,4,3,5,5,5
2015,H2461,MA-PD,1876 Cost,BLUE CROSS AND BLUE SHIELD OF MINNESOTA,Blue Cross and Blue Shield of Minnesota,Blue Cross and Blue Shield of Minnesota,,,,,,5,,5,,,,,,,,,,
2015,H2462,MA-PD,1876 Cost,"GROUP HEALTH PLAN, INC. (MN)",HealthPartners,"HealthPartners, Inc.",,,4,4,,5,,5,5,,5,5,5,4,2,5,5,5
2015,H2470,MA-PD,Local CCP,"TOTAL AGING IN PLACE PROGRAM, INC.","Total Aging in Place Program, Inc",Fallon Community Health Plan,,,,,,,,,,,,,,,,,,
2015,H2486,MA-PD,Local CCP,"HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.",Humana Inc.,,,3,,,3,,3,4,,4,2,4,5,5,4,3,3
2015,H2491,MA-PD,Local CCP,"WELLCARE HEALTH INSURANCE OF ARIZONA, INC.",'Ohana Health Plan,"WellCare Health Plans, Inc.",,,1,5,,4,,5,5,,2,2,5,4,5,2,1,2
2015,H2506,MA-PD,Demo,"AETNA BETTER HEALTH, INC. (IL)",Aetna Better Health Premier Plan,Aetna Inc.,,,,,,,,,,,,,,,,,,
2015,H2531,MA-PD,Demo,"UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO, INC.",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",,,,,,,,,,,,,,,,,,
2015,H2533,MA-PD,Demo,"MOLINA HEALTHCARE OF SOUTH CAROLINA, INC.",Molina Healthcare of South Carolina,"Molina Healthcare, Inc.,",,,,,,,,,,,,,,,,,,
2015,H2563,MA-PD,Local CCP,OPTIMA HEALTH PLAN,Optima Health Plan,Sentara Health Care (SHC),,,,,,,,,,,,,,,,,,
2015,H2591,MA-PD,Local CCP,"HEALTH ALLIANCE - MIDWEST, INC.",Health Alliance Medicare,Health Alliance Medical Plans,,,,,,,,,,,,,,,,,,
2015,H2593,MA-PD,Local CCP,"CAREMORE HEALTH PLAN OF ARIZONA, INC.","CareMore Health Plan of Arizona, Inc.","WellPoint, Inc.",,,5,,,4,,4,5,,4,3,5,4,5,3,3,3
2015,H2610,MA-PD,Local CCP,"ESSENCE HEALTHCARE, INC.",Essence Healthcare,Essence Group Holdings Corporation,,,5,5,,5,,5,5,,5,5,5,5,4,4,4,4
2015,H2611,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Aetna Inc.,,,5,,,3,,4,5,,4,5,5,3,3,4,3,3
2015,H2649,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,,,4,5,,3,,5,3,,4,2,4,5,4,4,3,4
2015,H2654,MA-PD,Local CCP,"UNITEDHEALTHCARE OF THE MIDWEST, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,,,4,,5,5,,4,4,4,3,3,4,4,4
2015,H2663,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care of Missouri, Inc.",Aetna Inc.,,,5,5,,5,,5,4,,4,5,5,3,3,4,4,4
